sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
14:50,47.27,,,,-56,1017,13,        ,        ,        ,,,,0x01,
14:50,47.28,,,,-40,1015,25,        ,        ,        ,,,,0x01,
14:50,47.28,,,,-47,1010,42,        ,        ,        ,,,,0x01,
14:50,47.28,,,,-52,1009,46,        ,        ,        ,,,,0x01,
14:50,47.29,,,,-45,1015,38,        ,        ,        ,,,,0x01,
14:50,47.29,,,,-42,1015,32,        ,        ,        ,,,,0x01,
14:50,47.30,,,,-51,1011,30,        ,        ,        ,,,,0x01,
14:50,47.30,,,,-50,1012,32,        ,        ,        ,,,,0x01,
14:50,47.30,,,,-48,1014,29,        ,        ,        ,,,,0x01,
14:50,47.31,,,,-48,1015,34,        ,        ,        ,,,,0x01,
14:50,47.31,,,,-48,1012,38,        ,        ,        ,,,,0x01,
14:50,47.32,,,,-46,1011,39,        ,        ,        ,,,,0x01,
14:50,47.32,,,,-51,1010,37,        ,        ,        ,,,,0x01,
14:50,47.32,,,,-50,1015,35,        ,        ,        ,,,,0x01,
14:50,47.33,,,,-50,1015,30,        ,        ,        ,,,,0x01,
14:50,47.33,,,,-53,1013,28,        ,        ,        ,,,,0x01,
14:50,47.33,,,,-49,1013,30,        ,        ,        ,,,,0x01,
14:50,47.34,,,,-50,1012,30,        ,        ,        ,,,,0x01,
14:50,47.34,,,,-48,1014,34,        ,        ,        ,,,,0x01,
14:50,47.35,,,,-45,1010,36,        ,        ,        ,,,,0x01,
14:50,47.35,,,,-52,1011,34,        ,        ,        ,,,,0x01,
14:50,47.35,,,,-47,1013,33,        ,        ,        ,,,,0x01,
14:50,47.36,,,,-41,1014,40,        ,        ,        ,,,,0x01,
14:50,47.36,,,,-51,1011,42,        ,        ,        ,,,,0x01,
14:50,47.37,,,,-42,1011,43,        ,        ,        ,,,,0x01,
14:50,47.37,,,,-51,1012,40,        ,        ,        ,,,,0x01,
14:50,47.38,,,,-52,1014,36,        ,        ,        ,,,,0x01,
14:50,47.38,,,,-40,1014,41,        ,        ,        ,,,,0x01,
14:50,47.39,,,,-54,1011,43,        ,        ,        ,,,,0x01,
14:50,47.39,,,,-48,1012,35,        ,        ,        ,,,,0x01,
14:50,47.39,,,,-44,1012,36,        ,        ,        ,,,,0x01,
14:50,47.40,,,,-48,1010,45,        ,        ,        ,,,,0x01,
14:50,47.40,,,,-51,1009,49,        ,        ,        ,,,,0x01,
14:50,47.41,,,,-56,1007,46,        ,        ,        ,,,,0x01,
14:50,47.41,,,,-64,1002,48,        ,        ,        ,,,,0x01,
14:50,47.41,,,,-95,1003,114,        ,        ,        ,,,,0x01,
14:50,47.42,,,,-65,999,97,        ,        ,        ,,,,0x01,
14:50,47.42,,,,-41,1002,78,        ,        ,        ,,,,0x01,
14:50,47.42,,,,-33,1009,50,        ,        ,        ,,,,0x01,
14:50,47.43,,,,-38,1011,29,        ,        ,        ,,,,0x01,
14:50,47.43,,,,-41,1017,17,        ,        ,        ,,,,0x01,
14:50,47.44,,,,-43,1022,12,        ,        ,        ,,,,0x01,
14:50,47.44,,,,-41,1022,6,        ,        ,        ,,,,0x01,
14:50,47.44,,,,-40,1024,3,        ,        ,        ,,,,0x01,
14:50,47.45,,,,-35,1023,0,        ,        ,        ,,,,0x01,
14:50,47.45,,,,-30,1023,2,        ,        ,        ,,,,0x01,
14:50,47.46,,,,-27,1021,5,        ,        ,        ,,,,0x01,
14:50,47.46,,,,-25,1021,8,        ,        ,        ,,,,0x01,
14:50,47.46,,,,-29,1018,17,        ,        ,        ,,,,0x01,
14:50,47.47,,,,-33,1016,22,        ,        ,        ,,,,0x01,
