sep=,

June 11. 2017
Sensor Datalog with Extended Functionality
Time,Time,Pressure,Temperature,Humidity,Acceleration(XYZ),,,Angular Rate(XYZ),,,Mag Field(XYZ),,,NewData,
[h:m],[s],[hPa],[?C],[%],[mg],[mg],[mg],[mdps],[mdps],[mdps],[mGauss],[mGauss],[mGauss],MSBfirst:--THPMGA,
15:10,55.11,,,,-1014,9,121,        ,        ,        ,,,,0x01,
15:10,55.12,,,,-1011,10,122,        ,        ,        ,,,,0x01,
15:10,55.12,,,,-1007,10,122,        ,        ,        ,,,,0x01,
15:10,55.12,,,,-1009,10,122,        ,        ,        ,,,,0x01,
15:10,55.13,,,,-1011,9,123,        ,        ,        ,,,,0x01,
15:10,55.13,,,,-1010,10,122,        ,        ,        ,,,,0x01,
15:10,55.14,,,,-1009,9,119,        ,        ,        ,,,,0x01,
15:10,55.14,,,,-1013,8,119,        ,        ,        ,,,,0x01,
15:10,55.14,,,,-1015,5,117,        ,        ,        ,,,,0x01,
15:10,55.15,,,,-1018,7,112,        ,        ,        ,,,,0x01,
15:10,55.15,,,,-1016,6,108,        ,        ,        ,,,,0x01,
15:10,55.16,,,,-1016,5,108,        ,        ,        ,,,,0x01,
15:10,55.16,,,,-1018,5,106,        ,        ,        ,,,,0x01,
15:10,55.16,,,,-1021,4,107,        ,        ,        ,,,,0x01,
15:10,55.17,,,,-1019,5,104,        ,        ,        ,,,,0x01,
15:10,55.17,,,,-1020,6,100,        ,        ,        ,,,,0x01,
15:10,55.17,,,,-1021,3,103,        ,        ,        ,,,,0x01,
15:10,55.18,,,,-1019,2,101,        ,        ,        ,,,,0x01,
15:10,55.19,,,,-1021,3,100,        ,        ,        ,,,,0x01,
15:10,55.19,,,,-1021,1,99,        ,        ,        ,,,,0x01,
15:10,55.19,,,,-1021,1,97,        ,        ,        ,,,,0x01,
15:10,55.20,,,,-1021,1,96,        ,        ,        ,,,,0x01,
15:10,55.20,,,,-1023,1,97,        ,        ,        ,,,,0x01,
15:10,55.21,,,,-1023,1,94,        ,        ,        ,,,,0x01,
15:10,55.21,,,,-1022,2,92,        ,        ,        ,,,,0x01,
15:10,55.21,,,,-1022,1,89,        ,        ,        ,,,,0x01,
15:10,55.22,,,,-1025,1,88,        ,        ,        ,,,,0x01,
15:10,55.22,,,,-1024,0,84,        ,        ,        ,,,,0x01,
15:10,55.23,,,,-1026,0,84,        ,        ,        ,,,,0x01,
15:10,55.23,,,,-1025,0,85,        ,        ,        ,,,,0x01,
15:10,55.23,,,,-1026,0,84,        ,        ,        ,,,,0x01,
15:10,55.24,,,,-1027,0,82,        ,        ,        ,,,,0x01,
15:10,55.24,,,,-1025,1,83,        ,        ,        ,,,,0x01,
15:10,55.25,,,,-1026,0,83,        ,        ,        ,,,,0x01,
15:10,55.25,,,,-1026,0,84,        ,        ,        ,,,,0x01,
15:10,55.25,,,,-1027,1,86,        ,        ,        ,,,,0x01,
15:10,55.26,,,,-1025,0,87,        ,        ,        ,,,,0x01,
15:10,55.26,,,,-1023,0,86,        ,        ,        ,,,,0x01,
15:10,55.26,,,,-1024,0,89,        ,        ,        ,,,,0x01,
15:10,55.27,,,,-1022,0,89,        ,        ,        ,,,,0x01,
15:10,55.27,,,,-1019,0,88,        ,        ,        ,,,,0x01,
15:10,55.28,,,,-1020,0,88,        ,        ,        ,,,,0x01,
15:10,55.28,,,,-1019,1,87,        ,        ,        ,,,,0x01,
15:10,55.28,,,,-1020,1,88,        ,        ,        ,,,,0x01,
15:10,55.29,,,,-1019,1,86,        ,        ,        ,,,,0x01,
15:10,55.30,,,,-1021,0,82,        ,        ,        ,,,,0x01,
15:10,55.30,,,,-1022,0,82,        ,        ,        ,,,,0x01,
15:10,55.30,,,,-1022,0,81,        ,        ,        ,,,,0x01,
15:10,55.31,,,,-1022,0,80,        ,        ,        ,,,,0x01,
15:10,55.31,,,,-1019,0,82,        ,        ,        ,,,,0x01,
15:10,55.32,,,,-1022,-1,83,        ,        ,        ,,,,0x01,
15:10,55.32,,,,-1026,-5,85,        ,        ,        ,,,,0x01,
15:10,55.32,,,,-1018,1,58,        ,        ,        ,,,,0x01,
15:10,55.33,,,,-1018,0,81,        ,        ,        ,,,,0x01,
15:10,55.33,,,,-1024,-3,83,        ,        ,        ,,,,0x01,
15:10,55.33,,,,-1024,-2,77,        ,        ,        ,,,,0x01,
15:10,55.34,,,,-1025,-4,72,        ,        ,        ,,,,0x01,
15:10,55.34,,,,-1023,-3,68,        ,        ,        ,,,,0x01,
15:10,55.35,,,,-1024,-5,69,        ,        ,        ,,,,0x01,
15:10,55.35,,,,-1024,-2,70,        ,        ,        ,,,,0x01,
15:10,55.35,,,,-1022,-3,69,        ,        ,        ,,,,0x01,
15:10,55.36,,,,-1023,-3,67,        ,        ,        ,,,,0x01,
15:10,55.36,,,,-1023,-4,66,        ,        ,        ,,,,0x01,
15:10,55.37,,,,-1025,-6,67,        ,        ,        ,,,,0x01,
15:10,55.37,,,,-1025,-5,64,        ,        ,        ,,,,0x01,
15:10,55.37,,,,-1024,-5,61,        ,        ,        ,,,,0x01,
15:10,55.38,,,,-1026,-6,59,        ,        ,        ,,,,0x01,
15:10,55.38,,,,-1032,-9,59,        ,        ,        ,,,,0x01,
15:10,55.39,,,,-1032,-9,54,        ,        ,        ,,,,0x01,
15:10,55.39,,,,-1031,-9,48,        ,        ,        ,,,,0x01,
15:10,55.39,,,,-1032,-7,47,        ,        ,        ,,,,0x01,
15:10,55.40,,,,-1032,-10,48,        ,        ,        ,,,,0x01,
15:10,55.40,,,,-1034,-10,45,        ,        ,        ,,,,0x01,
15:10,55.41,,,,-1034,-9,41,        ,        ,        ,,,,0x01,
15:10,55.41,,,,-1034,-12,44,        ,        ,        ,,,,0x01,
15:10,55.42,,,,-1036,-13,44,        ,        ,        ,,,,0x01,
15:10,55.42,,,,-1080,-36,81,        ,        ,        ,,,,0x01,
15:10,55.42,,,,-1023,-11,37,        ,        ,        ,,,,0x01,
15:10,55.43,,,,-1009,2,24,        ,        ,        ,,,,0x01,
15:10,55.43,,,,-1026,-10,37,        ,        ,        ,,,,0x01,
15:10,55.44,,,,-1035,-10,42,        ,        ,        ,,,,0x01,
15:10,55.44,,,,-1027,-11,44,        ,        ,        ,,,,0x01,
15:10,55.44,,,,-1027,-8,45,        ,        ,        ,,,,0x01,
15:10,55.45,,,,-1029,-9,41,        ,        ,        ,,,,0x01,
15:10,55.45,,,,-1031,-10,43,        ,        ,        ,,,,0x01,
15:10,55.46,,,,-1029,-11,46,        ,        ,        ,,,,0x01,
15:10,55.46,,,,-1031,-10,45,        ,        ,        ,,,,0x01,
15:10,55.46,,,,-1029,-11,43,        ,        ,        ,,,,0x01,
15:10,55.47,,,,-1039,-19,42,        ,        ,        ,,,,0x01,
15:10,55.47,,,,-1019,-3,32,        ,        ,        ,,,,0x01,
15:10,55.48,,,,-1026,-9,40,        ,        ,        ,,,,0x01,
15:10,55.48,,,,-1031,-12,43,        ,        ,        ,,,,0x01,
15:10,55.48,,,,-1030,-9,41,        ,        ,        ,,,,0x01,
15:10,55.49,,,,-1029,-12,44,        ,        ,        ,,,,0x01,
15:10,55.49,,,,-1028,-10,42,        ,        ,        ,,,,0x01,
15:10,55.50,,,,-1030,-9,44,        ,        ,        ,,,,0x01,
15:10,55.50,,,,-1027,-11,46,        ,        ,        ,,,,0x01,
15:10,55.50,,,,-1026,-8,48,        ,        ,        ,,,,0x01,
15:10,55.51,,,,-1026,-9,49,        ,        ,        ,,,,0x01,
15:10,55.51,,,,-1026,-10,46,        ,        ,        ,,,,0x01,
15:10,55.52,,,,-1025,-9,46,        ,        ,        ,,,,0x01,
15:10,55.52,,,,-1028,-12,46,        ,        ,        ,,,,0x01,
15:10,55.53,,,,-1027,-10,45,        ,        ,        ,,,,0x01,
15:10,55.53,,,,-1028,-9,46,        ,        ,        ,,,,0x01,
15:10,55.53,,,,-1029,-10,48,        ,        ,        ,,,,0x01,
15:10,55.54,,,,-1025,-8,48,        ,        ,        ,,,,0x01,
15:10,55.54,,,,-1025,-9,50,        ,        ,        ,,,,0x01,
15:10,55.55,,,,-1027,-10,50,        ,        ,        ,,,,0x01,
15:10,55.55,,,,-1028,-9,50,        ,        ,        ,,,,0x01,
15:10,55.55,,,,-1025,-9,50,        ,        ,        ,,,,0x01,
15:10,55.56,,,,-1026,-7,50,        ,        ,        ,,,,0x01,
15:10,55.56,,,,-1024,-8,51,        ,        ,        ,,,,0x01,
15:10,55.57,,,,-1024,-8,53,        ,        ,        ,,,,0x01,
15:10,55.57,,,,-1024,-6,53,        ,        ,        ,,,,0x01,
15:10,55.57,,,,-1024,-9,54,        ,        ,        ,,,,0x01,
15:10,55.58,,,,-1023,-8,57,        ,        ,        ,,,,0x01,
